Назив,Белешка,URL адреса,Ознаке,Коментар
Fuchu no Mori Park,,https://www.google.com/maps/place/Fuchu+no+Mori+Park/data=!4m2!3m1!1s0x6018e50353393eb7:0x40310efdfb017826,,
Anyoji,,https://www.google.com/maps/place/Anyoji/data=!4m2!3m1!1s0x6018e4e6e4a48e4b:0x55b9128d2e841508,,
Myokoin,,https://www.google.com/maps/place/Myokoin/data=!4m2!3m1!1s0x6018e5022ecb26c5:0x83cdb0a7777051fa,,
Zenmyō-ji,,https://www.google.com/maps/place/Zenmy%C5%8D-ji/data=!4m2!3m1!1s0x6018e4ef96c25fcd:0x8f03abd4a7d49dc2,,
Okunitama Jinja,,https://www.google.com/maps/place/Okunitama+Jinja/data=!4m2!3m1!1s0x6018e4e5c601326f:0x4ce9326c81966377,,
和田堀公園調節池,,https://www.google.com/maps/place/%E5%92%8C%E7%94%B0%E5%A0%80%E5%85%AC%E5%9C%92%E8%AA%BF%E7%AF%80%E6%B1%A0/data=!4m2!3m1!1s0x6018f321fd29b15f:0xd7ce5f259c5911fa,,
Momozonogawa Greenway,,https://www.google.com/maps/place/Momozonogawa+Greenway/data=!4m2!3m1!1s0x6018f2934065ed5f:0x882f8cd5ac121e8a,,
Myoho-ji,,https://www.google.com/maps/place/Myoho-ji/data=!4m2!3m1!1s0x6018f2f5a3a33175:0x7e0c45b3e750abb9,,
Nakano City Araiyakushi Park,,https://www.google.com/maps/place/Nakano+City+Araiyakushi+Park/data=!4m2!3m1!1s0x6018f29932fc9501:0x79cdbb0ea36793c7,,
Kamitakada Hikawa Shrine,,https://www.google.com/maps/place/Kamitakada+Hikawa+Shrine/data=!4m2!3m1!1s0x6018f2a4a48ad7a5:0x387c70cf2fdaee2a,,
Shinjuku City Myoshojigawa Park,,https://www.google.com/maps/place/Shinjuku+City+Myoshojigawa+Park/data=!4m2!3m1!1s0x6018f2a0dc7137ef:0x4231091d7373b91c,,
Tetsugakudo Park,,https://www.google.com/maps/place/Tetsugakudo+Park/data=!4m2!3m1!1s0x6018f2a09ce51a59:0x70642094a759a1a5,,
Steak Max Shinjuku Chuo-dōri Branch,,https://www.google.com/maps/place/Steak+Max+Shinjuku+Chuo-d%C5%8Dri+Branch/data=!4m2!3m1!1s0x60188cda57c7875b:0xa32386cf2a385a5a,,
Suga Shrine,,https://www.google.com/maps/place/Suga+Shrine/data=!4m2!3m1!1s0x6018ece406d552f1:0x440be600a9c6807c,,
Hijiri Bridge,,https://www.google.com/maps/place/Hijiri+Bridge/data=!4m2!3m1!1s0x60188d006454728b:0x410aec3ed227265f,,
"The University Museum, The University of Tokyo",,"https://www.google.com/maps/place/The+University+Museum,+The+University+of+Tokyo/data=!4m2!3m1!1s0x60188c3b17756bdb:0xc1b7d967e58ffd7c",,
Denzuin,,https://www.google.com/maps/place/Denzuin/data=!4m2!3m1!1s0x60188c4c7ec6131f:0xac0ad303420f5fd8,,
Harimazaka Sakura-namiki,,https://www.google.com/maps/place/Harimazaka+Sakura-namiki/data=!4m2!3m1!1s0x60188dadc8f00001:0xe5fd145bfc386e54,,
Ōtsuka Park,,https://www.google.com/maps/place/%C5%8Ctsuka+Park/data=!4m2!3m1!1s0x60188d0a740c9459:0xae96d4987d837cfe,,
Fukiage inari Shrine,,https://www.google.com/maps/place/Fukiage+inari+Shrine/data=!4m2!3m1!1s0x60188d0bcbd00471:0x4adadb22a6142f4a,,
East Ikebukuro Central Park,,https://www.google.com/maps/place/East+Ikebukuro+Central+Park/data=!4m2!3m1!1s0x60188d6f7283b289:0x91261ac6dd250c2a,,
Toriton Ikebukuro Tobu,,https://www.google.com/maps/place/Toriton+Ikebukuro+Tobu/data=!4m2!3m1!1s0x60188d5d9e6fe2b5:0xe647312eae9997f0,,
Higashi-Ikebukuro Taishoken - Main Shop,,https://www.google.com/maps/place/Higashi-Ikebukuro+Taishoken+-+Main+Shop/data=!4m2!3m1!1s0x60188d6f3f07b76b:0x90295d5d0ddac9c3,,
Washi Takamura,,https://www.google.com/maps/place/Washi+Takamura/data=!4m2!3m1!1s0x60188d67cf6921a1:0x45b6ef72563651f2,,
Gashapon Ikebukuro Main Store,,https://www.google.com/maps/place/Gashapon+Ikebukuro+Main+Store/data=!4m2!3m1!1s0x60188d9382917e01:0xd2209080955d15e6,,
Nozokizaka,,https://www.google.com/maps/place/Nozokizaka/data=!4m2!3m1!1s0x60188d15b20ad283:0xe876c38539a950e2,,
Гококуџи,,https://www.google.com/maps/place/%D0%93%D0%BE%D0%BA%D0%BE%D0%BA%D1%83%D1%9F%D0%B8/data=!4m2!3m1!1s0x60188d0c69eedf71:0xe3985c693aea05dd,,
St. Paul's House,,https://www.google.com/maps/place/St.+Paul's+House/data=!4m2!3m1!1s0x60188d576325f481:0x993568c805c6fa4b,,
Cotti Coffee 西池袋店,,https://www.google.com/maps/place/Cotti+Coffee+%E8%A5%BF%E6%B1%A0%E8%A2%8B%E5%BA%97/data=!4m2!3m1!1s0x60188dc976978581:0x8660fda67a3c7f3,,
Takase,,https://www.google.com/maps/place/Takase/data=!4m2!3m1!1s0x60188d67c6d18759:0x6fbc844574fa2e75,,
Shinchinmi,,https://www.google.com/maps/place/Shinchinmi/data=!4m2!3m1!1s0x60188d5ddeac7acd:0xa13c93dd7e2f8bd6,,
Sunshine City,,https://www.google.com/maps/place/Sunshine+City/data=!4m2!3m1!1s0x60188d6f134fd653:0x51eb1d42c77222c2,,
SEIBU Ikebukuro Main Store,,https://www.google.com/maps/place/SEIBU+Ikebukuro+Main+Store/data=!4m2!3m1!1s0x60188d67fef93b19:0xcd9ac1373273ee1e,,
Tobu Department Store,,https://www.google.com/maps/place/Tobu+Department+Store/data=!4m2!3m1!1s0x60188d5d9bb197e7:0x37cf8b786a38ecd4,,
Cafe Cocochi,,https://www.google.com/maps/place/Cafe+Cocochi/data=!4m2!3m1!1s0x6002f06a4b95d123:0x104a5b6d3aa931ec,,
Traditional Hotplate Cuisine - Izumisaka,,https://www.google.com/maps/place/Traditional+Hotplate+Cuisine+-+Izumisaka/data=!4m2!3m1!1s0x6002f06a5d2b2c59:0x338024715304e062,,
団子茶屋,,https://www.google.com/maps/place/%E5%9B%A3%E5%AD%90%E8%8C%B6%E5%B1%8B/data=!4m2!3m1!1s0x6002f1879262c3a9:0x7a09f4086700089b,,
Chokyoji,,https://www.google.com/maps/place/Chokyoji/data=!4m2!3m1!1s0x6002f043de841f53:0x7f6dcbe2cb9403f5,,
Hachimancho Otemachi,,https://www.google.com/maps/place/Hachimancho+Otemachi/data=!4m2!3m1!1s0x6002f041faba5f7d:0x15b9f016fbd9abea,,
Sanpuru Kobo Ltd.,,https://www.google.com/maps/place/Sanpuru+Kobo+Ltd./data=!4m2!3m1!1s0x6002f06a3541c1f9:0xb25ec508af46eeaf,,
Igawa Lane,,https://www.google.com/maps/place/Igawa+Lane/data=!4m2!3m1!1s0x6002f06b2487aba3:0xc79acc2c37ef2c0f,,
Tsuyama Castle,,https://www.google.com/maps/place/Tsuyama+Castle/data=!4m2!3m1!1s0x3554313c903e1cfd:0xb1de4b666549c7d,,
オリーブ食堂,,https://www.google.com/maps/place/%E3%82%AA%E3%83%AA%E3%83%BC%E3%83%96%E9%A3%9F%E5%A0%82/data=!4m2!3m1!1s0x355431002465f551:0x56fc96fba22eb8b1,,
Joto’s old townhouses,,https://www.google.com/maps/place/Joto%E2%80%99s+old+townhouses/data=!4m2!3m1!1s0x35543135bb5d0b55:0xfa211e4aa9f8429b,,
Katsuyama Preserved Streets,,https://www.google.com/maps/place/Katsuyama+Preserved+Streets/data=!4m2!3m1!1s0x35569966e3f1d791:0xa608dfb92acc5f62,,
Romantei,,https://www.google.com/maps/place/Romantei/data=!4m2!3m1!1s0x35569966b952dd7b:0x628c56fe89ec9da1,,
本陣 佐藤邸,,https://www.google.com/maps/place/%E6%9C%AC%E9%99%A3+%E4%BD%90%E8%97%A4%E9%82%B8/data=!4m2!3m1!1s0x355691108fc16601:0x8fb2f4f90ae60793,,
Roadside Station Gaisenzakura Shinjo-shuku,,https://www.google.com/maps/place/Roadside+Station+Gaisenzakura+Shinjo-shuku/data=!4m2!3m1!1s0x35569177c69ae1a9:0xb6caf19048bb8b21,,
咲蔵家,,https://www.google.com/maps/place/%E5%92%B2%E8%94%B5%E5%AE%B6/data=!4m2!3m1!1s0x355691783a5e4d0f:0xf5746db9a598e565,,
Mikamo's Cherry Blossoms,,https://www.google.com/maps/place/Mikamo's+Cherry+Blossoms/data=!4m2!3m1!1s0x3556917b8f248c9d:0xde8d39720bd8f049,,
furin,,https://www.google.com/maps/place/furin/data=!4m2!3m1!1s0x6018da60d19b00cd:0x6e7f2717b8f55905,,
Kita-in,,https://www.google.com/maps/place/Kita-in/data=!4m2!3m1!1s0x6018daf67650773b:0xeb0ba29520bb6eb5,,
Kosaiji,,https://www.google.com/maps/place/Kosaiji/data=!4m2!3m1!1s0x6018daf77abf82eb:0x4468e80147ca0bb2,,
Honkawagoe Station,,https://www.google.com/maps/place/Honkawagoe+Station/data=!4m2!3m1!1s0x6018da5bf1a9c5d3:0xced60a94ac0fc294,,
Kaeru Shrine,,https://www.google.com/maps/place/Kaeru+Shrine/data=!4m2!3m1!1s0x6018db006af0a213:0x76f75949b46acc8b,,
Renkeiji Temple,,https://www.google.com/maps/place/Renkeiji+Temple/data=!4m2!3m1!1s0x6018da60a9d7b03d:0x4c12eddc81e6e539,,
Crea Park,,https://www.google.com/maps/place/Crea+Park/data=!4m2!3m1!1s0x6018da575808cc79:0x46e1f1b1293bb4be,,
Haniwa Park,,https://www.google.com/maps/place/Haniwa+Park/data=!4m2!3m1!1s0x3538b0c595940001:0x6d22518b4e724fa0,,
Sun Messe Nichinan,,https://www.google.com/maps/place/Sun+Messe+Nichinan/data=!4m2!3m1!1s0x3538da8c9c6079af:0x31e3e67395660879,,
Aoshima Shrine,,https://www.google.com/maps/place/Aoshima+Shrine/data=!4m2!3m1!1s0x3538c7ac43aced4f:0x7f1161a9e99f85b0,,
Amanoiwato Shrine Nishi Hongu,,https://www.google.com/maps/place/Amanoiwato+Shrine+Nishi+Hongu/data=!4m2!3m1!1s0x35472bc29ea4137d:0xff8f3f0128b1bca4,,
Adachi District Kahei No.1 Park,,https://www.google.com/maps/place/Adachi+District+Kahei+No.1+Park/data=!4m2!3m1!1s0x60188fdead89ab39:0x32438c330243caef,,
Oyata Park,,https://www.google.com/maps/place/Oyata+Park/data=!4m2!3m1!1s0x60188fe89d2389dd:0x261844b46dea2241,,
Yanaka Park,,https://www.google.com/maps/place/Yanaka+Park/data=!4m2!3m1!1s0x60188fe830485e9b:0xb70e37d90ecd1e66,,
Higashi-Ayase Park,,https://www.google.com/maps/place/Higashi-Ayase+Park/data=!4m2!3m1!1s0x60188fc41f1b6dd1:0x2583298f2de37152,,
Shobunuma Park,,https://www.google.com/maps/place/Shobunuma+Park/data=!4m2!3m1!1s0x60188fc32e2a85cb:0xa740023019bdd6d7,,
Antique Inn Sumiyoshi,,https://www.google.com/maps/place/Antique+Inn+Sumiyoshi/data=!4m2!3m1!1s0x6002bad6bde7ad33:0x8aa9ac55f98932e2,,
大のや醸造 本町店,,https://www.google.com/maps/place/%E5%A4%A7%E3%81%AE%E3%82%84%E9%86%B8%E9%80%A0+%E6%9C%AC%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x6002bad9f4af6bf9:0x23e9c452cb2384fb,,
Funasaka Sake Brewery,,https://www.google.com/maps/place/Funasaka+Sake+Brewery/data=!4m2!3m1!1s0x6002badbba0a579f:0xd29ac2497563af25,,
Hie Shrine,,https://www.google.com/maps/place/Hie+Shrine/data=!4m2!3m1!1s0x6002bae7b3383249:0x3480a6cf64c8ae6c,,
Cafe Ao,,https://www.google.com/maps/place/Cafe+Ao/data=!4m2!3m1!1s0x6002bada098ffeb7:0x1d5121fb61ee2db3,,
Houkokusha Pottery,,https://www.google.com/maps/place/Houkokusha+Pottery/data=!4m2!3m1!1s0x6002bada6f84bfc3:0x1ec72c9ad45cfbd8,,
Hatoya,,https://www.google.com/maps/place/Hatoya/data=!4m2!3m1!1s0x6002bad47e083153:0xcdb51530ea70db96,,
Miyagawa Morning Markets,,https://www.google.com/maps/place/Miyagawa+Morning+Markets/data=!4m2!3m1!1s0x6002bad6cfb0ec13:0x4c262f0cacf9e0d6,,
Takayama Jinya,,https://www.google.com/maps/place/Takayama+Jinya/data=!4m2!3m1!1s0x6002bad95e446f8f:0x98f5f71172f591e1,,
Masago Soba,,https://www.google.com/maps/place/Masago+Soba/data=!4m2!3m1!1s0x6002bad9926296fb:0x9491e089e64dd994,,
Takayama Nohi Bus Center,,https://www.google.com/maps/place/Takayama+Nohi+Bus+Center/data=!4m2!3m1!1s0x6002bb28520dc741:0xcff381ffcdac0b66,,
Shiroyamakan,,https://www.google.com/maps/place/Shiroyamakan/data=!4m2!3m1!1s0x5ff871bf71e126e5:0x2c793520d7c96638,,
Hanamizuki Shirakawa,,https://www.google.com/maps/place/Hanamizuki+Shirakawa/data=!4m2!3m1!1s0x5ff871b0b111cc27:0xb843e5a2b8f9d460,,
Nitenmon Gate,,https://www.google.com/maps/place/Nitenmon+Gate/data=!4m2!3m1!1s0x60188502fced9533:0xcd051f26a372553c,,
Mama-san Guho-ji Temple,,https://www.google.com/maps/place/Mama-san+Guho-ji+Temple/data=!4m2!3m1!1s0x6018869ce110a9a9:0x5bbfa63d2dd0130d,,
Yamamoto-tei,,https://www.google.com/maps/place/Yamamoto-tei/data=!4m2!3m1!1s0x601885bc9f617471:0xec6091ba1a62b33f,,
Shibamata Park,,https://www.google.com/maps/place/Shibamata+Park/data=!4m2!3m1!1s0x601885bbb6bf3a5d:0x30228173e9d0243f,,
Taishakuten Sandō,,https://www.google.com/maps/place/Taishakuten+Sand%C5%8D/data=!4m2!3m1!1s0x60188599196f07a1:0xa88624df34b55c19,,
Suppon,,https://www.google.com/maps/place/Suppon/data=!4m2!3m1!1s0x601885d885a0b68d:0xe8e807dc02ad3fae,,
串揚屋 KoYaNaGi,,https://www.google.com/maps/place/%E4%B8%B2%E6%8F%9A%E5%B1%8B+KoYaNaGi/data=!4m2!3m1!1s0x6018867652ca9367:0xd1d2f134e101156a,,
Chicken Nara,,https://www.google.com/maps/place/Chicken+Nara/data=!4m2!3m1!1s0x601885ec80811719:0xfecbd3df3f0b8206,,
Nishi-Nakashima Bridge,,https://www.google.com/maps/place/Nishi-Nakashima+Bridge/data=!4m2!3m1!1s0x354191925ead39d1:0xce30a7f9f25a030e,,
Higashi-Yamatoshi Station,,https://www.google.com/maps/place/Higashi-Yamatoshi+Station/data=!4m2!3m1!1s0x6018e126519aed61:0x684d8e26f1c279e2,,
Tokyo Kotsu Kaikan,,https://www.google.com/maps/place/Tokyo+Kotsu+Kaikan/data=!4m2!3m1!1s0x60188be516272a01:0xc90d3e9f8662b0a0,,
Shimo-takaido Station,,https://www.google.com/maps/place/Shimo-takaido+Station/data=!4m2!3m1!1s0x6018f3ae37d4e385:0xc7c374c9bcd1d2ac,,
Donguri Green Space,,https://www.google.com/maps/place/Donguri+Green+Space/data=!4m2!3m1!1s0x6018f3ab8ae59f85:0xcc0071accb8aae0f,,
Shimotakaido Ōzora Park,,https://www.google.com/maps/place/Shimotakaido+%C5%8Czora+Park/data=!4m2!3m1!1s0x6018f3b32c2063b1:0xe04adc1175f7b7e7,,
Eifukuchō Station,,https://www.google.com/maps/place/Eifukuch%C5%8D+Station/data=!4m2!3m1!1s0x6018f253b347cba5:0xb7dbcf6d693143e3,,
Magic Hour Shimotokaido,,https://www.google.com/maps/place/Magic+Hour+Shimotokaido/data=!4m2!3m1!1s0x6018f3a0eae0ff39:0xd31122daaa3d3693,,
Kanda River,,https://www.google.com/maps/place/Kanda+River/data=!4m2!3m1!1s0x60188ea91f3c8979:0x2fa9d9bc8cd28e32,,
Higashiyamato south Park,,https://www.google.com/maps/place/Higashiyamato+south+Park/data=!4m2!3m1!1s0x6018e0e1447077cd:0x554dc3b423b59dfb,,
Kogo Park,,https://www.google.com/maps/place/Kogo+Park/data=!4m2!3m1!1s0x6018e11db3b75a6d:0xbb0def79b383d8d,,
Tamagawa Aqueduct Greenway,,https://www.google.com/maps/place/Tamagawa+Aqueduct+Greenway/data=!4m2!3m1!1s0x6018f31060528fab:0x31c63a1bec20fd38,,
Coffee Stand OZ,,https://www.google.com/maps/place/Coffee+Stand+OZ/data=!4m2!3m1!1s0x60188988231de6cf:0x302b8cbcc777a682,,
Cozy Style COFFEE,,https://www.google.com/maps/place/Cozy+Style+COFFEE/data=!4m2!3m1!1s0x6018f2b701a1742f:0x42c4cbc89bad1cc4,,
SUNSETBEER FC,,https://www.google.com/maps/place/SUNSETBEER+FC/data=!4m2!3m1!1s0x6018f388ecd410f7:0x90ea19b776602ddf,,
Funaya Aura,,https://www.google.com/maps/place/Funaya+Aura/data=!4m2!3m1!1s0x5fff9ffafc56e62f:0xe5df2160270dc281,,
Amanohashidate Chairlift and Monorail,,https://www.google.com/maps/place/Amanohashidate+Chairlift+and+Monorail/data=!4m2!3m1!1s0x5fff913051b71055:0x587d8c869655d293,,
京都丹後鉄道 丹後くろまつ号,,https://www.google.com/maps/place/%E4%BA%AC%E9%83%BD%E4%B8%B9%E5%BE%8C%E9%89%84%E9%81%93+%E4%B8%B9%E5%BE%8C%E3%81%8F%E3%82%8D%E3%81%BE%E3%81%A4%E5%8F%B7/data=!4m2!3m1!1s0x600002e478d84131:0xde97aea0bc23da82,,
Hetsuri Garden,,https://www.google.com/maps/place/Hetsuri+Garden/data=!4m2!3m1!1s0x601ffa79dc7e5e95:0x127ff0e8577f61a2,,
Kitakata Ramen Raimu Aizuwakamatsu Station,,https://www.google.com/maps/place/Kitakata+Ramen+Raimu+Aizuwakamatsu+Station/data=!4m2!3m1!1s0x5ff5534cab7960ff:0x88c54d73c14a2d61,,
Sazaedo Temple,,https://www.google.com/maps/place/Sazaedo+Temple/data=!4m2!3m1!1s0x5f8aab565beb325d:0x29c255144c4d6878,,
Mitsutaya,,https://www.google.com/maps/place/Mitsutaya/data=!4m2!3m1!1s0x5ff5535ec028e96f:0xf6bc7ba9547986b,,
Tsuruga Castle,,https://www.google.com/maps/place/Tsuruga+Castle/data=!4m2!3m1!1s0x5ff554974e2fffbb:0x677cc0bc9a812e8b,,
Marumine Kanko Hotel,,https://www.google.com/maps/place/Marumine+Kanko+Hotel/data=!4m2!3m1!1s0x601ffdb85d6febb3:0x84bb8e6f4a0a03b8,,
Asanuma Shokudo,,https://www.google.com/maps/place/Asanuma+Shokudo/data=!4m2!3m1!1s0x601ffcb1d02ae329:0xadb0f251b7b0c987,,
Ouchi-juku,,https://www.google.com/maps/place/Ouchi-juku/data=!4m2!3m1!1s0x601ffcb1e26e16b1:0x622953e13bf4f230,,
Yunokamionsen Station,,https://www.google.com/maps/place/Yunokamionsen+Station/data=!4m2!3m1!1s0x601ffb000dc6dc61:0xac33c1b08075de47,,
Tō-no-Hetsuri,,https://www.google.com/maps/place/T%C5%8D-no-Hetsuri/data=!4m2!3m1!1s0x601ffa79ceb9a33b:0xab0a99887c4b67cd,,
麺坊七福 寺内町店,,https://www.google.com/maps/place/%E9%BA%BA%E5%9D%8A%E4%B8%83%E7%A6%8F+%E5%AF%BA%E5%86%85%E7%94%BA%E5%BA%97/data=!4m2!3m1!1s0x600129aa27f994e1:0xd99333578333d1d4,,
Tonda-Bayashi Templetown,,https://www.google.com/maps/place/Tonda-Bayashi+Templetown/data=!4m2!3m1!1s0x6001292a61a19093:0x82d5106cb402d00a,,
Sumiyoshi Taisha,,https://www.google.com/maps/place/Sumiyoshi+Taisha/data=!4m2!3m1!1s0x6000e7bbc67c0001:0xa7f51dfe4d001f82,,
Centara Grand Hotel Osaka,,https://www.google.com/maps/place/Centara+Grand+Hotel+Osaka/data=!4m2!3m1!1s0x6000e77d49576fcb:0x95a4a56ffb33256c,,
Rikuro’s Namba Main Branch,,https://www.google.com/maps/place/Rikuro%E2%80%99s+Namba+Main+Branch/data=!4m2!3m1!1s0x6000e76ca834602b:0x8061c5d175dcf1c4,,
Osaka Castle,,https://www.google.com/maps/place/Osaka+Castle/data=!4m2!3m1!1s0x6000e0cd5c283afd:0xf01d07d5ca11e41,,
Tsutenkaku,,https://www.google.com/maps/place/Tsutenkaku/data=!4m2!3m1!1s0x6000e76077e042ff:0xe5cbcf56def44557,,
551 Horai Honten,,https://www.google.com/maps/place/551+Horai+Honten/data=!4m2!3m1!1s0x6000e713534d9175:0x1d6dba81c436097b,,
Dotonbori,,https://www.google.com/maps/place/Dotonbori/data=!4m2!3m1!1s0x6000e713818af9fd:0xb8bb1326b48ba590,,
Kuromon Market,,https://www.google.com/maps/place/Kuromon+Market/data=!4m2!3m1!1s0x6000e741e541225d:0xac1d2c78be23c141,,
Fukuda Pan Nakanohashi,,https://www.google.com/maps/place/Fukuda+Pan+Nakanohashi/data=!4m2!3m1!1s0x5f8577b61e4a1e31:0xb8652adee40907d9,,
Bank of Iwate Red Brick Building,,https://www.google.com/maps/place/Bank+of+Iwate+Red+Brick+Building/data=!4m2!3m1!1s0x5f8576266737ae2d:0xe8fd2bd52988fe21,,
AZUMAYA Honten,,https://www.google.com/maps/place/AZUMAYA+Honten/data=!4m2!3m1!1s0x5f857626f0e5280b:0x20a32ad66282d5a3,,
Sansuikaku,,https://www.google.com/maps/place/Sansuikaku/data=!4m2!3m1!1s0x5f8f64465cb3040d:0x23a597853cbc2a93,,
Motsuji Temple,,https://www.google.com/maps/place/Motsuji+Temple/data=!4m2!3m1!1s0x5f88ce053535d145:0x5c34e4d4b252f13e,,
Tomizawa,,https://www.google.com/maps/place/Tomizawa/data=!4m2!3m1!1s0x5f88da84b3b6ecef:0x8a0c30e8d27c2a20,,
Geibikei Gorge,,https://www.google.com/maps/place/Geibikei+Gorge/data=!4m2!3m1!1s0x5f88c8a6b4aa3b57:0x790d1797bd4daae4,,
Six Senses Kyoto,,https://www.google.com/maps/place/Six+Senses+Kyoto/data=!4m2!3m1!1s0x600109e1903a0fc7:0x8f6caf2709a73d8f,,
Arashiyama Bamboo Forest,,https://www.google.com/maps/place/Arashiyama+Bamboo+Forest/data=!4m2!3m1!1s0x6001abebbf5c8bad:0xfb9ffc7bbdd67cdd,,
Giōji Temple,,https://www.google.com/maps/place/Gi%C5%8Dji+Temple/data=!4m2!3m1!1s0x6001aa175bdc44b3:0xbe5c2851719aa546,,
Ayuchaya Hiranoya,,https://www.google.com/maps/place/Ayuchaya+Hiranoya/data=!4m2!3m1!1s0x6001aa3c1c38cdcd:0xe2f5babd65b8ae42,,
Arashiyama Monkey Park Iwatayama,,https://www.google.com/maps/place/Arashiyama+Monkey+Park+Iwatayama/data=!4m2!3m1!1s0x600100ab6efb49bd:0x1b3493b0430734b2,,
Tōfuku-ji Temple,,https://www.google.com/maps/place/T%C5%8Dfuku-ji+Temple/data=!4m2!3m1!1s0x60014892900d9fad:0x62c711aa6c6015c1,,
Kyo-Motsunabe Kamehachi - Main Shop,,https://www.google.com/maps/place/Kyo-Motsunabe+Kamehachi+-+Main+Shop/data=!4m2!3m1!1s0x60010894adff8c31:0xe5215847f919d24f,,
Enoshima Shrine Okutsumiya,,https://www.google.com/maps/place/Enoshima+Shrine+Okutsumiya/data=!4m2!3m1!1s0x60184eef15cafc19:0x73447a692de0664d,,
Iwaya Bridge,,https://www.google.com/maps/place/Iwaya+Bridge/data=!4m2!3m1!1s0x60184f81aef7d583:0x46b25d4a8c67d7b6,,
Hirosaki Castle Outer Moat,,https://www.google.com/maps/place/Hirosaki+Castle+Outer+Moat/data=!4m2!3m1!1s0x5f9b01c1151fd5cd:0x18471430f6b4b755,,
San'nai-Maruyama iseki Special Historical Site,,https://www.google.com/maps/place/San'nai-Maruyama+iseki+Special+Historical+Site/data=!4m2!3m1!1s0x5f9b9f61c5ea830b:0x72c2553057cf0b09,,
A-FACTORY,,https://www.google.com/maps/place/A-FACTORY/data=!4m2!3m1!1s0x5f9b9f1ff5b7c041:0x13a806e757713fea,,
Aomori Ekimae Beach,,https://www.google.com/maps/place/Aomori+Ekimae+Beach/data=!4m2!3m1!1s0x5f9b9f4e36863409:0x17538e2daf43b88a,,
Aomori Prefecture Tourism Information Center ASPAM,,https://www.google.com/maps/place/Aomori+Prefecture+Tourism+Information+Center+ASPAM/data=!4m2!3m1!1s0x5f9b9ee1ba1fe42d:0x2bf0e7604a1c85fb,,
Maru Ao Shokudō,,https://www.google.com/maps/place/Maru+Ao+Shokud%C5%8D/data=!4m2!3m1!1s0x5f9b9f1eeb7b0cf3:0x63a97c5c5a2148a7,,
Hanamaru,,https://www.google.com/maps/place/Hanamaru/data=!4m2!3m1!1s0x5f9b01b81b7f169b:0x3b28f8dd44255884,,
Hirosaki Castle West Moat,,https://www.google.com/maps/place/Hirosaki+Castle+West+Moat/data=!4m2!3m1!1s0x5f9b01c5da48cd17:0x97773e070fee35e1,,
Hirosaki Castle,,https://www.google.com/maps/place/Hirosaki+Castle/data=!4m2!3m1!1s0x5f9b01c41b4a4d5b:0x49498bb2c56dcef0,,
Kenroku-en,,https://www.google.com/maps/place/Kenroku-en/data=!4m2!3m1!1s0x5ff83383f9b25905:0x970a7b3df003f2e4,,
Shinozaki Park,,https://www.google.com/maps/place/Shinozaki+Park/data=!4m2!3m1!1s0x601886f88fb79cdd:0x330949cc08f6dc38,,
然味-sami-,,https://www.google.com/maps/place/%E7%84%B6%E5%91%B3-sami-/data=!4m2!3m1!1s0x355157b05af71f63:0xa7656888041184f0,,
Kumo Japanese restaurant,,https://www.google.com/maps/place/Kumo+Japanese+restaurant/data=!4m2!3m1!1s0x3551578595d23973:0x4938baf602e2ab0e,,
"toutou, Naka no Yado (T05)",,"https://www.google.com/maps/place/toutou,+Naka+no+Yado+(T05)/data=!4m2!3m1!1s0x355157acc1eaebb1:0xbddb2cae0cb873e2",,
Cafe Miyake Shouten,,https://www.google.com/maps/place/Cafe+Miyake+Shouten/data=!4m2!3m1!1s0x355156388870e2bb:0x7a8bf320d27523d0,,
Bicchu Matsuyama Castle,,https://www.google.com/maps/place/Bicchu+Matsuyama+Castle/data=!4m2!3m1!1s0x3556b26be20cc569:0xdfc26a521fe06464,,
Hikarigaoka Park,,https://www.google.com/maps/place/Hikarigaoka+Park/data=!4m2!3m1!1s0x6018ed30e3ee5feb:0x5d3866a5fb6cd925,,
Shimonada Station,,https://www.google.com/maps/place/Shimonada+Station/data=!4m2!3m1!1s0x354f89a9ea250b47:0xd258da1f674753a5,,
吉長,,https://www.google.com/maps/place/%E5%90%89%E9%95%B7/data=!4m2!3m1!1s0x354f85b156f41839:0xd824322eeb353b6d,,
CotoCoto,,https://www.google.com/maps/place/CotoCoto/data=!4m2!3m1!1s0x354f8519e182f0b5:0xcafe5caad3034b39,,
Garyu Sanso,,https://www.google.com/maps/place/Garyu+Sanso/data=!4m2!3m1!1s0x35457fd8bbf788c1:0xec12a9fceb675e48,,
NIPPONIA HOTEL Ozu Castle Town,,https://www.google.com/maps/place/NIPPONIA+HOTEL+Ozu+Castle+Town/data=!4m2!3m1!1s0x35457f5178faeec9:0x35867caac462e5a4,,
Ozu Akarenga-Kan,,https://www.google.com/maps/place/Ozu+Akarenga-Kan/data=!4m2!3m1!1s0x35457fd943cd070b:0xf38e8e5d725b32cd,,
古民家モール 旧藤本医院,,https://www.google.com/maps/place/%E5%8F%A4%E6%B0%91%E5%AE%B6%E3%83%A2%E3%83%BC%E3%83%AB+%E6%97%A7%E8%97%A4%E6%9C%AC%E5%8C%BB%E9%99%A2/data=!4m2!3m1!1s0x35457fdaadd334dd:0xa0170d336968002d,,
